#	0	2	4	6	8	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150	152	154	156	158	160	162	164	166	168	170	172	174	176	178	180	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	-0.551592	0.455359	-0.473544	-1.01764	-0.80362	-2.25573	-1.19939	-1.45654	-1.01315	-0.48142	-0.865317	-0.63534	0.399413	0.720247	0.0013158	-0.639151	-0.297471	-0.306197	-0.603721	-0.713375	-0.765145	-1.23115	-0.501473	-0.40416	-1.31453	-0.0877319	0.52306	-1.03342	-0.491421	-1.03512	-0.348704	-1.42629	-0.778429	-0.418435	-0.711637	0.0900598	0.043131	-0.551294	-0.677648	-0.506723	-0.615342	-0.317382	0.292923	1.23318	-0.0825046	0.528291	0.344123	-0.559505	0.0720605	-0.207912	0.372401	0.240854	-0.0364633	0.0177467	-0.316715	0.696797	0.279898	-0.0682983	-0.0865455	0.172822	-0.357074	-0.113728	0.227039	0.0800047	-0.783032	-1.48456	-1.29332	-0.595605	-0.550003	-1.78988	-1.47608	-1.41153	-0.736005	-0.828802	-0.98658	-1.31111	-0.331711	-1.34336	-1.09657	-1.91931	-2.32386	-1.24409	-0.815105	0.252505	0.235806	1.1341	0.904655	0.818114	1.05917	2.15291	2.59149	
2	-0.932285	0.00983917	-0.60632	-1.40985	-1.0931	-2.6433	-1.46491	-1.9571	-1.57486	-0.632819	-1.08686	-0.995764	0.0704769	0.630596	-0.121164	-1.05057	-0.411014	-0.620873	-0.821205	-1.42891	-1.27159	-1.92122	-0.928395	-0.572901	-1.50504	-0.248153	0.235588	-1.17193	-1.18174	-1.73859	-0.781959	-1.71776	-1.48936	-1.01714	-1.01329	0.0687012	-0.208967	-0.837092	-0.721452	-0.465392	-0.948547	-0.33259	0.171042	0.662888	-0.455836	-0.0591511	0.469021	-0.654939	0.42804	-0.0877203	0.593611	0.396941	0.11958	-0.240936	-0.549868	0.599706	0.562121	-0.330206	0.229959	-0.350417	-0.356666	0.0530155	-0.007393	-0.340515	-0.664708	-1.3966	-0.807204	-0.713549	-0.584039	-1.92139	-1.56239	-1.40512	-0.841715	-0.723902	-0.729475	-1.27353	-0.119013	-1.37712	-1.36086	-1.67505	-1.63953	-0.137253	0.619782	0.923767	0.475243	1.68295	1.6276	1.6697	2.19627	3.62719	4.27187	
3	-0.359941	0.0880709	-0.143934	-0.918874	-0.677638	-2.15736	-0.734447	-1.21836	-1.19422	-0.626791	-1.16177	-0.545725	0.290421	0.898541	0.270199	-0.655678	0.126744	-0.287287	-0.272992	-0.57099	-0.51591	-1.45802	-0.284562	-0.190002	-1.00701	0.0801808	0.710227	-0.527725	-0.561704	-1.09372	-0.252344	-1.16848	-0.861275	-0.52376	-0.493562	0.116773	0.228615	-0.210587	-0.667328	-0.0733769	-0.370838	-0.24079	0.482467	1.22453	0.164616	0.920323	0.470054	-0.226718	0.651944	0.234516	0.775606	0.531383	0.52906	0.0443188	0.0671492	1.1813	0.840961	0.200354	0.610421	0.313198	-0.03485	0.346623	0.37586	0.164335	-0.0562058	-0.6721	-0.354101	-0.313421	-0.131204	-1.14017	-0.933024	-0.837529	-0.293446	-0.549666	-0.458661	-0.76676	0.180248	-0.676602	-0.439249	-0.48344	0.347288	1.85326	1.71701	2.05596	1.4952	2.82342	3.10208	4.37133	5.04663	6.28445	7.00448	
4	-0.5045	0.135622	-0.518401	-1.02192	-1.29515	-2.53524	-0.955436	-1.94767	-0.913978	-0.256993	-0.874503	-0.644168	0.172203	0.800756	0.191181	-0.820399	-0.12197	-0.307784	-0.490421	-0.592452	-0.910888	-1.45641	-0.591554	-0.337398	-1.29126	-0.13868	0.671423	-1.15521	-0.766016	-1.29259	-0.377395	-1.81843	-1.16642	-0.644353	-0.663592	0.0704289	0.173084	-0.412128	-0.471511	-0.186892	-0.257245	-0.0942247	0.315861	1.30934	0.00271553	0.684408	0.450912	-0.350149	0.647515	-0.0947097	0.579436	0.366724	0.198287	0.475563	0.0806351	1.21735	0.959077	0.26913	0.153297	-0.0303983	-0.405067	0.289795	0.489939	0.193342	-0.114476	-0.897	-0.711188	-0.660368	-0.0767511	-1.41022	-1.51021	-1.10113	-0.609759	-0.614397	-0.803576	-1.26123	0.295852	-0.700165	0.837433	1.18775	1.08643	2.35352	2.33619	3.2812	3.45629	5.39402	6.00624	6.63813	7.46972	8.84994	9.43551	
5	-1.00889	-0.299615	-1.179	-1.34712	-1.3242	-2.68042	-1.13937	-1.9265	-1.24785	-0.835137	-1.45732	-1.24187	-0.0122612	0.293224	-0.457001	-0.992184	-0.759508	-0.617656	-0.786396	-0.987484	-0.941027	-1.24915	-0.706566	-0.550453	-1.39572	-0.097777	0.440531	-1.17854	-1.14196	-1.40985	-0.786077	-1.31757	-1.3426	-0.899867	-0.643538	-0.25307	-0.108828	-0.465458	-0.978198	-0.482643	-0.649881	-0.0113028	0.296307	0.942602	-0.362539	0.469725	0.569717	-0.468969	0.424604	-0.0697502	0.29958	0.41579	0.107721	0.0564282	-0.211971	1.02225	0.767285	0.159817	0.0962287	-0.0533175	-0.499645	-0.0342734	0.42097	-0.148065	-0.712974	-0.976488	-0.777894	-0.135904	-0.218261	-1.38018	-1.27909	-0.873191	-0.498856	-0.604285	-0.604897	-1.30951	0.445302	1.33511	2.09776	1.56018	2.04421	3.57379	4.44929	5.7663	6.2737	8.25385	9.14168	10.2658	10.1397	11.1195	10.9715	
6	-0.56274	0.369543	-0.568559	-0.783555	-0.591536	-2.08242	-0.622321	-1.14483	-0.725527	-0.20242	-0.638836	-0.53416	0.275974	0.647593	0.413713	-0.412537	0.0668972	-0.0484872	-0.316039	-0.668235	-0.531001	-1.13516	-0.271885	0.0917282	-0.691441	0.425351	0.799922	-0.389711	-0.42863	-0.917334	-0.0961758	-0.854723	-0.595621	-0.258422	-0.113076	0.701218	0.644448	0.451215	0.121547	0.456136	0.0305395	0.210141	0.77453	1.55268	0.701295	0.973518	0.993327	0.243832	0.990002	0.584864	1.24143	0.798438	0.569667	0.727038	0.133241	1.33925	1.19101	0.608501	0.878651	0.460234	0.151955	0.53512	0.439055	0.461014	0.204885	-0.33227	-0.000692219	0.181622	0.496952	-0.577432	-0.248819	-0.403957	0.145156	0.402642	0.203746	0.318004	3.10475	2.73067	3.27784	3.31322	4.13223	6.83069	8.19637	9.69984	9.06033	10.9379	15.2943	19.0117	21.6216	27.031	33.4821	
7	-0.657762	0.498928	-0.305282	-1.13104	-0.880348	-2.12812	-0.97	-1.49994	-1.08366	-0.414708	-0.738402	-0.539693	0.332617	0.601349	-0.0358707	-0.915416	-0.504202	-0.337221	-0.26279	-0.541284	-0.857725	-1.23443	-0.618183	-0.269425	-1.06864	0.0424019	0.379333	-0.882216	-0.977566	-1.294	-0.457981	-1.31414	-0.988905	-0.565607	-0.872197	-0.169073	-0.00588173	-0.306813	-0.702697	-0.274585	-0.817901	-0.223219	0.195555	0.939751	-0.178268	0.24549	0.0735755	-0.829151	0.323124	-0.0501812	0.294348	0.515235	0.159008	0.0442246	-0.500182	1.08557	0.703493	-0.302915	0.103425	-0.187031	-0.453027	0.261781	0.165612	-0.030442	-0.380451	-0.957515	-0.753825	-0.485257	-0.174799	-1.53609	-1.38206	-1.16172	-0.513401	-0.563614	0.790983	2.07786	2.76997	2.71403	3.29173	3.79884	4.68925	5.79127	12.5761	19.03	25.0801	30.8347	32.3261	34.4968	38.0783	40.1486	40.3018	
8	-0.504662	0.377033	-0.342411	-0.849737	-0.78426	-2.14725	-0.695189	-1.43578	-0.779748	-0.218717	-0.870732	-0.655453	0.293553	0.791157	-0.108217	-0.524136	-0.0515137	-0.379247	-0.493622	-0.505246	-0.809887	-1.03231	-0.489827	-0.220828	-0.908332	0.0137084	0.582329	-0.730094	-0.244256	-1.15451	-0.326016	-1.27954	-0.559031	-0.480191	-0.327372	0.291249	0.0887509	-0.122158	-0.00531097	0.0903931	-0.181365	0.150792	0.575004	1.40233	0.0493122	0.693308	0.292526	-0.292797	0.777103	0.183998	0.654818	0.300871	0.1298	0.349967	-0.150956	1.07381	0.854483	-0.0378683	0.140404	0.2084	-0.164461	0.28162	0.336147	0.0436473	-0.336605	-0.84278	-0.880289	-0.286978	-0.301967	-1.1527	-1.25608	-0.992115	-0.40962	1.09661	3.07805	2.03946	3.6104	1.86747	9.63995	18.4583	28.7575	41.4887	44.3616	45.8964	45.8356	48.0349	50.9428	50.9292	50.9289	50.9441	50.3144	
9	-0.30593	0.508683	-0.0726326	-0.786391	-0.66969	-1.95722	-0.995335	-1.48005	-1.02399	-0.390622	-0.985662	-0.586622	0.160543	0.694385	0.302268	-0.615969	-0.120319	-0.180796	-0.548015	-0.678646	-0.786394	-1.06439	-0.706297	-0.355853	-0.77543	0.0958237	0.453224	-0.805024	-0.743213	-1.14509	-0.400904	-1.16159	-0.912551	-0.559076	-0.505502	0.0445479	0.309698	-0.447149	-0.339012	-0.0778311	-0.205184	0.0225168	0.546584	1.00214	-0.0997379	0.538674	0.522214	-0.163836	0.517791	0.345367	0.408496	0.242791	0.486979	0.048564	0.105084	0.875598	0.557629	0.146882	0.38609	0.206789	-0.140062	0.102915	0.294495	0.285668	-0.356579	-0.684728	-0.215392	0.147578	0.332172	-0.952805	-0.672507	-0.404411	2.11334	1.5186	5.36036	15.2221	27.9527	43.1653	50.9998	56.1333	59.1256	61.257	61.0054	62.4253	64.2513	64.7304	65.1586	68.5211	72.2464	77.217	84.1851	
