-63	0.505879
-62	0.554766
-61	0.345012
-60	0.238115
-59	0.31186
-58	0.259927
-57	0.396788
-56	0.717738
-55	1.26581
-54	10.7843
-53	26.4868
-52	40.439
-51	53.6261
-50	65.7187
-49	76.4145
-48	86.0939
-47	94.9266
-46	102.554
-45	108.117
-44	112.219
-43	115.223
-42	118.348
-41	121.817
-40	125.475
-39	129.254
-38	133.074
-37	136.841
-36	139.362
-35	139.205
-34	137.63
-33	135.027
-32	131.502
-31	127.232
-30	122.423
-29	117.361
-28	113.256
-27	109.858
-26	106.73
-25	104.333
-24	102.704
-23	101.803
-22	101.346
-21	101.358
-20	102.036
-19	103.808
-18	105.918
-17	107.731
-16	108.846
-15	109.263
-14	108.919
-13	107.723
-12	105.59
-11	102.382
-10	97.6582
-9	91.4731
-8	84.0691
-7	75.646
-6	66.1261
-5	55.6384
-4	44.1738
-3	31.6929
-2	17.9406
-1	3.49767
0	13.5059
1	27.6255
2	40.2082
3	51.6684
4	62.1319
5	71.6359
6	80.1123
7	87.5244
8	93.7888
9	98.7441
10	102.424
11	104.984
12	106.656
13	107.436
14	107.4
15	106.666
16	105.25
17	103.286
18	101.276
19	100.036
20	99.7475
21	100.472
22	101.823
23	103.843
24	106.583
25	110.081
26	113.944
27	117.378
28	120.836
29	125.267
30	129.46
31	132.998
32	135.735
33	137.557
34	138.357
35	137.921
36	135.371
37	131.461
38	127.435
39	123.461
40	119.592
41	115.887
42	112.548
43	109.236
44	105.363
45	99.5097
46	92.1147
47	83.3721
48	73.8708
49	63.2459
50	51.5765
51	38.9789
52	25.4733
53	10.6094
54	1.22951
55	1.21856
56	1.34228
57	1.41673
58	1.51982
59	1.5069
60	1.48988
61	1.48413
62	1.39873
63	0
