-63	0.035558
-62	0.152241
-61	0.362385
-60	0.479216
-59	0.374431
-58	0.571622
-57	0.543148
-56	0.474828
-55	0.63456
-54	9.60901
-53	24.1863
-52	38.2396
-51	51.4143
-50	63.3405
-49	73.8819
-48	83.5372
-47	88.9553
-46	93.0759
-45	97.1553
-44	100.726
-43	103.73
-42	107.026
-41	110.529
-40	114.386
-39	118.408
-38	122.158
-37	124.854
-36	126.809
-35	126.92
-34	125.739
-33	123.379
-32	120.095
-31	116.026
-30	111.236
-29	106.111
-28	102.048
-27	98.7583
-26	96.5327
-25	95.2888
-24	94.606
-23	94.3863
-22	94.4736
-21	94.6921
-20	95.3326
-19	96.0383
-18	96.5206
-17	97.0712
-16	98.1693
-15	98.5625
-14	98.2913
-13	97.2374
-12	95.3362
-11	92.3092
-10	88.0763
-9	82.7925
-8	76.5954
-7	69.2519
-6	60.6035
-5	50.7984
-4	40.0684
-3	28.5555
-2	16.0364
-1	3.58478
0	13.1506
1	25.7931
2	37.2542
3	47.8858
4	57.595
5	66.217
6	73.5927
7	79.6912
8	84.8924
9	89.1487
10	92.507
11	94.8743
12	96.3398
13	96.9798
14	96.9139
15	96.1688
16	94.8179
17	94.1153
18	93.6138
19	93.0127
20	92.8382
21	93.2911
22	94.0825
23	95.4385
24	97.3758
25	99.8752
26	102.791
27	106.478
28	110.473
29	115.052
30	119.062
31	122.314
32	124.699
33	126.125
34	126.463
35	125.734
36	123.666
37	120.763
38	116.915
39	112.586
40	108.479
41	104.689
42	101.203
43	97.8661
44	94.0807
45	89.8534
46	85.6765
47	80.3862
48	70.854
49	60.5378
50	48.9439
51	36.4296
52	22.4867
53	8.73194
54	1.64876
55	1.6133
56	1.56893
57	1.55476
58	1.48756
59	1.4875
60	1.36092
61	1.3082
62	1.0753
63	0
