-63	1.41848
-62	1.13357
-61	1.27072
-60	9.54009
-59	16.1193
-58	31.0003
-57	47.6044
-56	62.6976
-55	77.0515
-54	90.3715
-53	102.94
-52	114.675
-51	125.418
-50	135.375
-49	144.696
-48	153.502
-47	161.996
-46	170.185
-45	177.422
-44	181.434
-43	184.55
-42	186.766
-41	188.165
-40	188.847
-39	188.76
-38	188.096
-37	186.907
-36	185.297
-35	182.056
-34	176.917
-33	170.945
-32	164.472
-31	157.668
-30	151.223
-29	145.902
-28	143.21
-27	140.583
-26	138.554
-25	136.955
-24	135.812
-23	135.05
-22	134.611
-21	134.302
-20	134.293
-19	135.413
-18	136.529
-17	136.925
-16	136.47
-15	134.661
-14	131.795
-13	127.633
-12	122.378
-11	116.11
-10	108.747
-9	100.431
-8	91.1102
-7	80.8173
-6	69.5512
-5	57.4137
-4	44.7184
-3	31.5528
-2	18.1208
-1	5.1063
0	13.8607
1	27.7879
2	41.0929
3	54.0716
4	66.4557
5	78.2996
6	89.2693
7	99.227
8	108.254
9	116.276
10	123.319
11	129.291
12	134.237
13	138.06
14	140.671
15	142.259
16	142.82
17	142.659
18	141.928
19	140.915
20	141.157
21	141.554
22	142.186
23	143.12
24	144.345
25	145.975
26	147.936
27	150.206
28	152.685
29	156.692
30	162.256
31	168.037
32	173.743
33	179.156
34	183.793
35	187.342
36	188.323
37	189.116
38	189.231
39	188.744
40	187.582
41	185.704
42	183.026
43	179.648
44	175.354
45	168.194
46	159.713
47	151.002
48	141.53
49	132.379
50	122.417
51	111.803
52	100.324
53	87.8995
54	74.74
55	60.5312
56	45.354
57	29.6598
58	15.3802
59	8.25159
60	3.51885
61	3.41846
62	2.73763
63	0
