-63	0.367954
-62	0.815386
-61	0.653527
-60	0.617383
-59	0.696281
-58	1.21111
-57	1.3761
-56	3.21277
-55	22.1703
-54	37.8896
-53	52.5104
-52	66.31
-51	78.6123
-50	89.586
-49	98.9515
-48	107.603
-47	115.626
-46	122.726
-45	127.364
-44	130.613
-43	133.827
-42	137.346
-41	141.167
-40	145.134
-39	148.678
-38	152.478
-37	155.938
-36	158.596
-35	159.893
-34	158.777
-33	156.844
-32	153.526
-31	149.707
-30	145.814
-29	141.901
-28	138.303
-27	134.266
-26	130.45
-25	126.983
-24	124.011
-23	121.611
-22	119.608
-21	117.871
-20	116.384
-19	115.37
-18	116.014
-17	116.338
-16	116.344
-15	115.812
-14	114.74
-13	112.988
-12	110.251
-11	106.259
-10	100.622
-9	93.5197
-8	85.1569
-7	76.0571
-6	66.2542
-5	55.7309
-4	44.4943
-3	32.3558
-2	19.2464
-1	6.07733
0	12.3844
1	26.3724
2	39.0133
3	50.8308
4	61.7675
5	71.9071
6	81.2928
7	90.0156
8	98.037
9	104.817
10	110.077
11	113.832
12	116.519
13	118.284
14	119.376
15	119.992
16	120.171
17	120.025
18	119.978
19	120.852
20	122.496
21	124.442
22	126.562
23	128.933
24	131.645
25	135.081
26	138.606
27	142.167
28	144.934
29	147.402
30	150.626
31	153.234
32	155.846
33	157.658
34	158.148
35	157.189
36	154.279
37	150.656
38	146.951
39	143.229
40	139.659
41	136.037
42	132.535
43	129.197
44	125.87
45	122.034
46	114.361
47	106.582
48	98.0439
49	88.8203
50	78.392
51	66.2943
52	53.2106
53	39.0865
54	23.5949
55	6.25871
56	3.47468
57	3.22072
58	3.13251
59	3.00028
60	2.68546
61	2.5568
62	2.02756
63	0
