-63	0.349165
-62	0.398403
-61	0.415982
-60	0.217574
-59	0.167337
-58	0.50269
-57	0.401472
-56	0.272853
-55	0.518735
-54	9.48065
-53	24.1335
-52	38.4877
-51	51.382
-50	63.3151
-49	74.0232
-48	83.7679
-47	89.7492
-46	94.2627
-45	98.4882
-44	102.187
-43	105.196
-42	108.489
-41	112.136
-40	116.013
-39	120.117
-38	123.983
-37	126.861
-36	128.771
-35	128.774
-34	127.487
-33	125.066
-32	121.727
-31	117.608
-30	112.768
-29	107.556
-28	103.199
-27	99.8537
-26	97.6211
-25	96.2438
-24	95.4498
-23	95.1388
-22	95.2541
-21	95.5182
-20	96.1989
-19	97.0466
-18	97.7262
-17	98.4651
-16	99.633
-15	100.054
-14	99.8027
-13	98.7293
-12	96.8161
-11	93.7817
-10	89.5
-9	84.1654
-8	77.8258
-7	70.2679
-6	61.4351
-5	51.5023
-4	40.6423
-3	28.9278
-2	16.1656
-1	3.03998
0	12.9684
1	25.8658
2	37.5633
3	48.3506
4	58.2147
5	67.0174
6	74.6018
7	80.9001
8	86.2307
9	90.5619
10	93.9506
11	96.365
12	97.8524
13	98.5489
14	98.5072
15	97.7563
16	96.3808
17	95.438
18	94.7217
19	94.0258
20	93.7319
21	94.1293
22	94.9692
23	96.336
24	98.3419
25	100.862
26	103.822
27	107.487
28	111.595
29	116.222
30	120.308
31	123.663
32	126.141
33	127.625
34	128.027
35	127.382
36	125.481
37	122.444
38	118.422
39	114.091
40	110.001
41	106.23
42	102.638
43	99.2673
44	95.4614
45	91.0756
46	86.5425
47	80.7715
48	71.1318
49	60.6777
50	49.0079
51	36.6499
52	22.6629
53	8.55553
54	1.56578
55	1.62889
56	1.7011
57	1.65967
58	1.63483
59	1.56232
60	1.42822
61	1.38494
62	1.08974
63	0
