-63	3.14308
-62	4.22391
-61	5.56442
-60	6.96012
-59	8.12753
-58	15.7595
-57	21.3096
-56	26.844
-55	37.9304
-54	52.2127
-53	66.48
-52	79.6586
-51	91.8566
-50	103.878
-49	115.315
-48	126.606
-47	137.42
-46	147.677
-45	157.062
-44	164.005
-43	168.68
-42	172.236
-41	174.662
-40	176.058
-39	176.372
-38	175.95
-37	174.754
-36	172.064
-35	167.278
-34	161.48
-33	155.156
-32	148.626
-31	141.891
-30	135.366
-29	129.509
-28	125.498
-27	123.564
-26	122.506
-25	122.095
-24	122.409
-23	123.42
-22	124.879
-21	126.874
-20	129.47
-19	133.09
-18	135.871
-17	137.81
-16	138.537
-15	137.727
-14	135.586
-13	132.178
-12	127.442
-11	121.393
-10	114.109
-9	105.717
-8	96.2671
-7	85.9527
-6	74.7282
-5	62.8054
-4	50.4239
-3	37.6882
-2	24.7747
-1	13.0489
0	12.4743
1	22.8751
2	35.0443
3	47.506
4	59.7772
5	71.5974
6	82.7068
7	93.1516
8	102.886
9	111.605
10	119.108
11	125.383
12	130.463
13	134.343
14	136.845
15	138.032
16	137.873
17	136.62
18	134.537
19	131.751
20	129.352
21	127.668
22	126.237
23	125.247
24	124.832
25	125.229
26	126.275
27	128.074
28	131.414
29	136.956
30	143.465
31	150.281
32	156.788
33	163.113
34	169.034
35	174.111
36	177.493
37	179.131
38	180.102
39	180.513
40	180.122
41	178.784
42	176.547
43	173.046
44	167.672
45	158.75
46	149.131
47	138.586
48	127.447
49	116.342
50	104.62
51	92.7196
52	80.6004
53	67.828
54	54.861
55	42.0766
56	30.1267
57	16.9538
58	7.62379
59	6.2665
60	4.5487
61	3.12112
62	1.50459
63	0
