-63	1.4565
-62	1.03436
-61	0.949985
-60	0.804592
-59	0.758135
-58	0.96863
-57	1.15502
-56	3.16862
-55	21.6441
-54	37.6248
-53	52.2869
-52	65.7018
-51	78.125
-50	89.6602
-49	98.6706
-48	107.371
-47	115.915
-46	123.168
-45	128.425
-44	131.893
-43	135.209
-42	138.767
-41	142.574
-40	146.552
-39	150.184
-38	154.144
-37	157.549
-36	160.052
-35	161.13
-34	159.923
-33	157.533
-32	154.183
-31	150.193
-30	145.919
-29	142.071
-28	138.426
-27	134.384
-26	130.63
-25	127.337
-24	124.494
-23	122.182
-22	120.19
-21	118.522
-20	117.181
-19	116.812
-18	117.16
-17	117.436
-16	117.266
-15	116.378
-14	115.173
-13	113.143
-12	110.115
-11	105.719
-10	99.7447
-9	92.327
-8	83.8002
-7	74.5748
-6	64.5542
-5	53.8948
-4	42.5062
-3	30.1731
-2	16.7864
-1	4.05847
0	15.1449
1	28.9132
2	41.3894
3	52.9926
4	63.8364
5	73.9395
6	83.2116
7	91.8702
8	99.7977
9	106.457
10	111.567
11	115.186
12	117.821
13	119.616
14	120.636
15	121.392
16	121.634
17	121.51
18	121.587
19	122.382
20	124.071
21	126.102
22	128.374
23	130.891
24	133.688
25	137.138
26	140.637
27	143.959
28	146.578
29	148.941
30	151.985
31	154.816
32	157.15
33	158.805
34	159.4
35	158.045
36	154.864
37	151.062
38	147.207
39	143.355
40	139.598
41	135.808
42	132.251
43	128.76
44	124.984
45	119.478
46	112.127
47	104.009
48	95.3802
49	86.5642
50	75.3199
51	63.1691
52	50.0683
53	35.8465
54	20.43
55	4.07001
56	3.39247
57	3.26391
58	3.13263
59	2.97119
60	2.76153
61	2.59875
62	2.27587
63	0
