-63	0.975408
-62	1.14041
-61	1.09721
-60	1.02463
-59	0.959541
-58	1.04929
-57	1.10212
-56	1.13768
-55	1.16618
-54	8.45057
-53	22.8501
-52	36.6582
-51	49.7326
-50	61.8441
-49	72.3805
-48	82.0836
-47	88.3167
-46	92.0849
-45	95.7584
-44	99.2724
-43	102.11
-42	105.142
-41	108.585
-40	112.278
-39	116.153
-38	120.354
-37	123.197
-36	125.514
-35	126.009
-34	125.324
-33	123.406
-32	120.513
-31	116.811
-30	112.431
-29	107.586
-28	103.445
-27	100.093
-26	97.9346
-25	96.3119
-24	95.2799
-23	94.7205
-22	94.5372
-21	94.5455
-20	94.6821
-19	95.4579
-18	95.6026
-17	95.9885
-16	97.1572
-15	97.5719
-14	97.3645
-13	96.5009
-12	94.7057
-11	91.9455
-10	88.0597
-9	83.1096
-8	77.307
-7	70.3529
-6	62.0328
-5	52.6266
-4	42.1344
-3	30.8802
-2	18.9697
-1	5.52037
0	10.6831
1	23.2641
2	34.8222
3	45.5276
4	55.3957
5	64.1355
6	71.677
7	77.9881
8	83.3038
9	87.7148
10	91.2441
11	93.7633
12	95.4039
13	96.2533
14	96.2962
15	95.8211
16	94.5736
17	93.7731
18	93.446
19	93.1133
20	92.9484
21	93.3605
22	94.2209
23	95.4823
24	97.3642
25	99.8651
26	102.354
27	105.927
28	109.75
29	114.234
30	118.205
31	121.446
32	123.978
33	125.422
34	125.728
35	125.113
36	123.129
37	120.294
38	116.273
39	112.147
40	108.167
41	104.402
42	100.835
43	97.6416
44	94.6134
45	90.0414
46	86.4861
47	81.5084
48	71.9451
49	61.8478
50	50.2893
51	37.5815
52	24.5039
53	11.2743
54	1.35349
55	1.14824
56	1.14225
57	1.17583
58	1.22407
59	1.18932
60	1.24811
61	1.09066
62	0.810416
63	0
