-63	3.85463
-62	6.41129
-61	10.2931
-60	14.1921
-59	17.5439
-58	32.2029
-57	47.045
-56	61.1652
-55	74.8532
-54	87.5389
-53	99.1632
-52	109.919
-51	120.087
-50	130.277
-49	139.887
-48	149.543
-47	158.65
-46	167.034
-45	174.448
-44	179.582
-43	182.053
-42	183.422
-41	183.888
-40	183.731
-39	182.744
-38	180.87
-37	178.529
-36	174.67
-35	168.792
-34	162.326
-33	155.36
-32	148.083
-31	141.334
-30	135.314
-29	130.066
-28	126.835
-27	125.965
-26	125.648
-25	126.228
-24	127.414
-23	128.911
-22	130.69
-21	132.537
-20	134.884
-19	137.948
-18	139.911
-17	140.794
-16	140.495
-15	138.538
-14	135.26
-13	130.671
-12	124.939
-11	118.197
-10	110.397
-9	101.621
-8	91.8952
-7	81.2935
-6	69.8765
-5	57.6508
-4	44.9662
-3	31.9345
-2	18.4654
-1	4.66747
0	12.9322
1	26.803
2	39.9026
3	52.5455
4	64.671
5	76.3471
6	87.24
7	97.217
8	106.233
9	114.224
10	121.175
11	127.145
12	132.131
13	136.08
14	138.745
15	140.099
16	140.034
17	138.98
18	137.206
19	134.69
20	132.442
21	131.102
22	130.04
23	129.405
24	129.151
25	129.583
26	130.946
27	132.866
28	136.364
29	142.008
30	148.365
31	155.3
32	162.236
33	168.562
34	174.392
35	179.649
36	183.306
37	184.949
38	186.105
39	186.365
40	185.796
41	184.529
42	182.325
43	179.135
44	173.947
45	165.303
46	156.109
47	146.544
48	136.322
49	126.291
50	115.349
51	104.604
52	93.7223
53	82.1452
54	70.116
55	57.2449
56	43.7787
57	29.401
58	14.9892
59	11.2102
60	7.15429
61	3.58282
62	0.860337
63	0
