-63	4.30125
-62	4.00243
-61	3.66818
-60	3.7403
-59	3.68726
-58	4.0735
-57	4.26336
-56	4.27989
-55	11.2193
-54	27.0443
-53	41.4544
-52	54.6469
-51	67.1014
-50	77.783
-49	87.3995
-48	96.2639
-47	104.218
-46	111.536
-45	117.748
-44	120.648
-43	123.224
-42	126.013
-41	129.106
-40	132.433
-39	135.961
-38	139.588
-37	143.335
-36	146.826
-35	148.5
-34	148.216
-33	146.745
-32	144.326
-31	141.1
-30	137.455
-29	133.65
-28	130.722
-27	127.077
-26	123.15
-25	119.474
-24	116.14
-23	113.282
-22	110.789
-21	108.701
-20	107.09
-19	106.935
-18	107.537
-17	108.085
-16	108.313
-15	107.936
-14	106.952
-13	105.357
-12	102.886
-11	99.3088
-10	94.3766
-9	87.8095
-8	80.196
-7	71.7593
-6	62.5935
-5	52.7406
-4	42.0808
-3	30.5943
-2	18.0282
-1	4.66359
0	12.3329
1	25.5138
2	37.5214
3	48.6381
4	58.9135
5	68.4147
6	77.2426
7	85.2964
8	92.5209
9	98.6655
10	103.255
11	106.578
12	108.94
13	110.496
14	111.552
15	112.084
16	112.034
17	111.826
18	111.658
19	111.833
20	113.666
21	116.053
22	118.729
23	121.636
24	124.832
25	128.273
26	131.737
27	134.684
28	136.838
29	139.153
30	141.789
31	144.093
32	145.821
33	146.91
34	146.954
35	145.714
36	142.187
37	138.622
38	135.119
39	131.756
40	128.572
41	125.469
42	122.545
43	119.687
44	116.684
45	111.246
46	103.979
47	96.2256
48	87.5353
49	77.9172
50	67.3947
51	55.3893
52	42.5128
53	28.6777
54	13.4155
55	6.65966
56	7.29796
57	6.20417
58	5.81536
59	5.51676
60	5.20911
61	4.75121
62	4.29396
63	0
