-63	0.082209
-62	0.253199
-61	0.450657
-60	0.511663
-59	0.534441
-58	0.680592
-57	0.919849
-56	1.76093
-55	20.4469
-54	36.2001
-53	50.6643
-52	64.266
-51	76.9207
-50	88.9325
-49	97.6627
-48	106.475
-47	114.482
-46	121.867
-45	127.102
-44	130.411
-43	133.734
-42	137.278
-41	141.043
-40	145.023
-39	148.76
-38	152.631
-37	156.264
-36	159.048
-35	160.49
-34	159.528
-33	157.338
-32	154.148
-31	150.243
-30	146.039
-29	142.2
-28	138.722
-27	134.694
-26	130.843
-25	127.472
-24	124.524
-23	122.068
-22	120.074
-21	118.353
-20	116.862
-19	116.078
-18	116.525
-17	116.868
-16	116.862
-15	116.264
-14	115.071
-13	113.246
-12	110.542
-11	106.61
-10	101.039
-9	93.9717
-8	85.6777
-7	76.6235
-6	66.8398
-5	56.375
-4	45.2936
-3	33.287
-2	20.2727
-1	6.44188
0	11.7282
1	25.807
2	38.5421
3	50.3665
4	61.3942
5	71.6617
6	81.058
7	89.8474
8	97.9257
9	104.826
10	110.212
11	114.036
12	116.776
13	118.644
14	119.661
15	120.551
16	120.732
17	120.668
18	120.593
19	121.276
20	122.942
21	124.862
22	126.987
23	129.373
24	132.022
25	135.256
26	138.79
27	142.268
28	145.03
29	147.459
30	150.654
31	153.63
32	156.18
33	158.117
34	159.023
35	158.045
36	155.074
37	151.371
38	147.595
39	143.774
40	140.053
41	136.368
42	132.738
43	129.326
44	125.858
45	121.343
46	113.939
47	105.967
48	97.3413
49	88.0212
50	77.6594
51	65.7717
52	52.6334
53	38.5184
54	23.0936
55	5.40761
56	3.17462
57	3.01897
58	2.90862
59	2.83755
60	2.61747
61	2.66314
62	2.41334
63	0
