-63	1.66459
-62	1.84213
-61	2.09278
-60	1.96006
-59	1.66456
-58	1.78432
-57	3.22315
-56	3.40537
-55	2.8815
-54	15.6163
-53	29.704
-52	43.4105
-51	55.9267
-50	67.7518
-49	78.336
-48	87.7528
-47	96.5423
-46	104.502
-45	111.754
-44	115.454
-43	118.571
-42	121.755
-41	125.212
-40	128.845
-39	132.688
-38	136.629
-37	140.624
-36	144.801
-35	146.689
-34	146.844
-33	145.867
-32	143.932
-31	141.119
-30	137.794
-29	134.548
-28	131.775
-27	128.155
-26	124.111
-25	120.272
-24	116.796
-23	113.797
-22	111.248
-21	109.216
-20	107.742
-19	107.952
-18	108.428
-17	108.956
-16	109.03
-15	108.554
-14	107.446
-13	105.627
-12	102.857
-11	99.1104
-10	93.8668
-9	87.2336
-8	79.6255
-7	71.1554
-6	61.8983
-5	51.8541
-4	40.9959
-3	29.1337
-2	16.3125
-1	3.29099
0	14.7756
1	27.6295
2	39.5104
3	50.4691
4	60.6366
5	69.9822
6	78.5374
7	86.3016
8	93.1237
9	98.8143
10	103.201
11	106.569
12	109.067
13	110.84
14	111.905
15	112.408
16	112.499
17	112.489
18	112.539
19	112.751
20	114.564
21	117.004
22	119.849
23	122.993
24	126.493
25	130.17
26	133.559
27	136.073
28	137.584
29	139.658
30	141.823
31	143.505
32	144.536
33	144.888
34	144.282
35	142.17
36	138.484
37	134.793
38	131.066
39	127.444
40	123.988
41	120.588
42	117.393
43	114.143
44	110.44
45	103.436
46	95.4586
47	86.709
48	77.3056
49	66.8625
50	55.3169
51	42.8535
52	29.5706
53	15.8238
54	4.33511
55	4.46042
56	4.29545
57	4.4607
58	4.3944
59	4.31789
60	4.36443
61	4.04889
62	3.70683
63	0
