-63	0.003051
-62	0.450374
-61	0.584443
-60	0.739233
-59	0.895488
-58	1.3539
-57	1.85036
-56	1.9975
-55	21.6328
-54	36.7468
-53	51.4978
-52	65.1139
-51	77.4404
-50	88.7901
-49	98.051
-48	106.916
-47	115.679
-46	124.338
-45	131.949
-44	136.547
-43	140.555
-42	144.539
-41	148.484
-40	152.359
-39	155.407
-38	157.951
-37	159.89
-36	161.104
-35	161.034
-34	158.864
-33	155.721
-32	151.821
-31	147.293
-30	142.469
-29	138.319
-28	134.899
-27	131.541
-26	128.522
-25	125.846
-24	123.582
-23	121.788
-22	120.376
-21	119.268
-20	118.467
-19	118.85
-18	119.616
-17	119.982
-16	119.666
-15	118.53
-14	116.968
-13	114.384
-12	110.661
-11	105.479
-10	98.9407
-9	91.2515
-8	82.5047
-7	73.1751
-6	63.1204
-5	52.5274
-4	41.3194
-3	29.4351
-2	16.7716
-1	3.5038
0	14.0077
1	26.9762
2	39.1228
3	50.449
4	61.0946
5	71.2216
6	80.6664
7	89.494
8	97.6795
9	104.741
10	110.613
11	115.064
12	118.386
13	120.719
14	122.189
15	123.196
16	123.597
17	123.552
18	123.183
19	122.926
20	123.942
21	125.385
22	127.097
23	129.106
24	131.404
25	134.245
26	137.251
27	140.244
28	143.023
29	145.929
30	149.608
31	153.079
32	156.145
33	158.745
34	160.517
35	160.509
36	158.817
37	156.405
38	153.393
39	149.811
40	145.958
41	142.023
42	138.004
43	133.86
44	129.294
45	122.178
46	113.435
47	104.409
48	95.528
49	86.659
50	75.367
51	63.2741
52	49.8876
53	35.8441
54	21.6791
55	4.41237
56	4.13986
57	3.69853
58	3.53874
59	3.36606
60	3.15581
61	2.83362
62	2.41578
63	0
